 log_id,User_id,Username,Date,Actions
3639,268,.Samina.,"05/06/23 05:08:09pm","view lectures"
3640,268,.Samina.,"05/06/23 05:08:21pm","view assignment"
3641,268,.Samina.,"05/06/23 05:08:37pm","user logged out"
3642,264,Noman,"05/06/23 05:10:32pm","user Loged in"
3643,264,.Noman.,"05/06/23 05:10:33pm","view notifications"
3644,264,.Noman.,"05/06/23 05:10:47pm","view Quiz List"
3645,264,.Noman.,"05/06/23 05:10:54pm","view progress"
3646,264,.Noman.,"05/06/23 05:11:09pm","view lectures"
3647,264,.Noman.,"05/06/23 05:11:21pm",".downloaded lecture file Lecture 1."
3650,264,.Noman.,"05/06/23 05:16:10pm","attempt Quiz"
3652,264,.Noman.,"05/06/23 05:16:52pm","view lectures"
3653,264,.Noman.,"05/06/23 05:17:02pm","user logged out"
3654,292,kinza,"05/06/23 05:19:04pm","user Loged in"
3655,292,.kinza.,"05/06/23 05:19:05pm","view notifications"
3656,292,.kinza.,"05/06/23 05:19:21pm","view lectures"
3657,292,.kinza.,"05/06/23 05:19:44pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3658,292,.kinza.,"05/06/23 05:21:27pm",".downloaded lecture file Lecture 2."
3659,292,.kinza.,"05/06/23 05:23:57pm","attempt Quiz"
3661,292,.kinza.,"05/06/23 05:24:22pm","view lectures"
3662,292,.kinza.,"05/06/23 05:24:39pm","view assignment"
3663,292,.kinza.,"05/06/23 05:24:45pm","user logged out"
3664,264,Noman,"05/06/23 05:25:43pm","user Loged in"
3665,264,.Noman.,"05/06/23 05:25:44pm","view notifications"
3666,264,.Noman.,"05/06/23 05:25:51pm","view lectures"
3667,264,.Noman.,"05/06/23 05:26:32pm","attempt Quiz"
3669,264,.Noman.,"05/06/23 05:26:59pm","view lectures"
3670,264,.Noman.,"05/06/23 05:27:10pm","view progress"
3671,264,.Noman.,"05/06/23 05:27:20pm","user logged out"
3672,283,Ali,"05/06/23 05:56:56pm","user Loged in"
3673,283,.Ali.,"05/06/23 05:56:57pm","view notifications"
3674,283,.Ali.,"05/06/23 05:57:08pm","view lectures"
3675,283,.Ali.,"05/06/23 05:57:25pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3676,283,.Ali.,"05/06/23 05:58:19pm",".downloaded lecture file Lecture 2."
3677,283,.Ali.,"05/06/23 05:58:50pm","attempt Quiz"
3679,283,.Ali.,"05/06/23 05:59:18pm","view lectures"
3680,283,.Ali.,"05/06/23 05:59:32pm","view assignment"
3681,283,.Ali.,"05/06/23 05:59:40pm","view progress"
3682,283,.Ali.,"05/06/23 05:59:53pm","view announcements"
3683,283,.Ali.,"05/06/23 06:00:07pm","user logged out"
3684,261,Laiba,"05/06/23 06:02:33pm","user Loged in"
3685,261,.Laiba.,"05/06/23 06:02:34pm","view notifications"
3686,261,.Laiba.,"05/06/23 06:02:47pm","view Quiz List"
3687,261,.Laiba.,"05/06/23 06:02:59pm","attempt Quiz"
3689,261,.Laiba.,"05/06/23 06:03:07pm","view lectures"
3690,261,.Laiba.,"05/06/23 06:03:17pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3691,261,.Laiba.,"05/06/23 06:03:33pm","view assignment"
3692,261,.Laiba.,"05/06/23 06:03:50pm","user logged out"
3693,274,Sehrish,"05/06/23 06:05:07pm","user Loged in"
3694,274,.Sehrish.,"05/06/23 06:05:08pm","view notifications"
3695,274,.Sehrish.,"05/06/23 06:05:15pm","view Quiz List"
3696,274,.Sehrish.,"05/06/23 06:05:20pm","view progress"
3697,274,.Sehrish.,"05/06/23 06:05:33pm","view Quiz List"
3698,274,.Sehrish.,"05/06/23 06:05:42pm","attempt Quiz"
3700,274,.Sehrish.,"05/06/23 06:06:06pm","view lectures"
3701,274,.Sehrish.,"05/06/23 06:06:12pm","view progress"
3702,274,.Sehrish.,"05/06/23 06:06:22pm","user logged out"
3703,243,"Mahrukh ","05/06/23 06:07:58pm","user Loged in"
3704,243,".Mahrukh .","05/06/23 06:08:00pm","view notifications"
3705,243,".Mahrukh .","05/06/23 06:08:22pm","view lectures"
3706,243,".Mahrukh .","05/06/23 06:09:48pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3707,243,".Mahrukh .","05/06/23 06:10:28pm",".downloaded lecture file Lecture 2."
3708,243,".Mahrukh .","05/06/23 06:10:59pm","attempt Quiz"
3710,243,".Mahrukh .","05/06/23 06:11:34pm","view lectures"
3711,243,".Mahrukh .","05/06/23 06:12:06pm","user logged out"
3712,295,Haya,"05/06/23 06:13:25pm","user Loged in"
3713,295,.Haya.,"05/06/23 06:13:27pm","view notifications"
3714,295,.Haya.,"05/06/23 06:14:05pm","view Quiz List"
3715,295,.Haya.,"05/06/23 06:14:16pm","attempt Quiz"
3717,295,.Haya.,"05/06/23 06:14:40pm","view lectures"
3718,295,.Haya.,"05/06/23 06:14:50pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3719,295,.Haya.,"05/06/23 06:15:31pm","user logged out"
3720,246,Hafsa,"05/06/23 06:57:25pm","user Loged in"
3721,246,.Hafsa.,"05/06/23 06:57:26pm","view notifications"
3722,246,.Hafsa.,"05/06/23 06:57:37pm","view lectures"
3723,246,.Hafsa.,"05/06/23 06:58:01pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3724,246,.Hafsa.,"05/06/23 06:58:32pm",".downloaded lecture file Lecture 2."
3725,246,.Hafsa.,"05/06/23 06:58:48pm","attempt Quiz"
3727,246,.Hafsa.,"05/06/23 06:59:08pm","view lectures"
3728,246,.Hafsa.,"05/06/23 06:59:17pm","view announcements"
3729,246,.Hafsa.,"05/06/23 06:59:23pm","view assignment"
3730,246,.Hafsa.,"05/06/23 06:59:41pm","user logged out"
3731,285,Muhammad,"05/06/23 07:25:06pm","user Loged in"
3732,285,.Muhammad.,"05/06/23 07:25:07pm","view notifications"
3733,285,.Muhammad.,"05/06/23 07:25:31pm","view lectures"
3734,285,.Muhammad.,"05/06/23 07:26:51pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3735,285,.Muhammad.,"05/06/23 07:28:03pm",".downloaded lecture file Lecture 2."
3736,285,.Muhammad.,"05/06/23 07:28:49pm","attempt Quiz"
3738,285,.Muhammad.,"05/06/23 07:29:10pm","view lectures"
3739,285,.Muhammad.,"05/06/23 07:29:24pm","view announcements"
3740,285,.Muhammad.,"05/06/23 07:30:41pm","user logged out"
3741,242,"Syed Abdullah","05/06/23 07:37:06pm","user Loged in"
3742,242,".Syed Abdullah.","05/06/23 07:37:07pm","view notifications"
3743,242,".Syed Abdullah.","05/06/23 07:37:17pm","view lectures"
3744,242,".Syed Abdullah.","05/06/23 07:37:57pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3745,242,".Syed Abdullah.","05/06/23 07:44:31pm",".downloaded lecture file Lecture 2."
3746,242,".Syed Abdullah.","05/06/23 07:46:31pm","attempt Quiz"
3748,242,".Syed Abdullah.","05/06/23 07:46:59pm","view lectures"
3749,242,".Syed Abdullah.","05/06/23 07:47:21pm","view assignment"
3750,242,".Syed Abdullah.","05/06/23 07:48:51pm","user logged out"
3751,254,"Nadia ","05/06/23 07:50:30pm","user Loged in"
3752,254,".Nadia .","05/06/23 07:50:31pm","view notifications"
3753,254,".Nadia .","05/06/23 07:53:33pm","view lectures"
3754,254,".Nadia .","05/06/23 07:57:34pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3755,254,".Nadia .","05/06/23 07:59:30pm",".downloaded lecture file Lecture 2."
3756,254,".Nadia .","05/06/23 08:01:40pm","attempt Quiz"
3758,254,".Nadia .","05/06/23 08:02:11pm","view lectures"
3759,254,".Nadia .","05/06/23 08:02:22pm","view assignment"
3760,254,".Nadia .","05/06/23 08:02:59pm","user logged out"
3761,253,Hamza,"05/06/23 08:04:29pm","user Loged in"
3762,253,.Hamza.,"05/06/23 08:04:30pm","view notifications"
3763,253,.Hamza.,"05/06/23 08:04:38pm","view Quiz List"
3764,253,.Hamza.,"05/06/23 08:04:45pm","attempt Quiz"
3766,253,.Hamza.,"05/06/23 08:04:54pm","view lectures"
3767,253,.Hamza.,"05/06/23 08:05:02pm","view progress"
3768,253,.Hamza.,"05/06/23 08:05:11pm","view lectures"
3769,253,.Hamza.,"05/06/23 08:05:17pm",".downloaded lecture file Lecture 2."
3770,253,.Hamza.,"05/06/23 08:05:27pm","user logged out"
3771,286,Faizan,"05/06/23 08:05:44pm","user Loged in"
3772,286,.Faizan.,"05/06/23 08:05:45pm","view notifications"
3773,286,.Faizan.,"05/06/23 08:05:59pm","view Quiz List"
3774,286,.Faizan.,"05/06/23 08:06:17pm","attempt Quiz"
3776,286,.Faizan.,"05/06/23 08:06:26pm","view lectures"
3777,286,.Faizan.,"05/06/23 08:06:41pm","view progress"
3778,286,.Faizan.,"05/06/23 08:06:53pm","user logged out"
3779,289,Mehak,"05/06/23 08:07:21pm","user Loged in"
3780,289,.Mehak.,"05/06/23 08:07:22pm","view notifications"
3781,289,.Mehak.,"05/06/23 08:07:31pm","view lectures"
3782,289,.Mehak.,"05/06/23 08:07:45pm",".downloaded lecture file Lecture 2."
3783,289,.Mehak.,"05/06/23 08:07:59pm","view assignment"
3784,289,.Mehak.,"05/06/23 08:08:08pm","view Quiz List"
3785,289,.Mehak.,"05/06/23 08:08:19pm","attempt Quiz"
3787,289,.Mehak.,"05/06/23 08:08:39pm","view lectures"
3788,289,.Mehak.,"05/06/23 08:08:49pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3789,289,.Mehak.,"05/06/23 08:08:59pm","user logged out"
3790,249,Rida,"05/06/23 08:10:30pm","user Loged in"
3791,249,.Rida.,"05/06/23 08:10:31pm","view notifications"
3792,249,.Rida.,"05/06/23 08:10:38pm","view Quiz List"
3793,249,.Rida.,"05/06/23 08:10:48pm","view lectures"
3794,249,.Rida.,"05/06/23 08:11:04pm",".viewed lecture link https://www.youtube.com/watch?v=vO7QXLTSE4I."
3795,249,.Rida.,"05/06/23 08:11:26pm",".downloaded lecture file Lecture 1."
3796,249,.Rida.,"05/06/23 08:11:38pm","attempt Quiz"
3798,249,.Rida.,"05/06/23 08:12:04pm","view lectures"
3799,249,.Rida.,"05/06/23 08:12:15pm","view progress"
3800,249,.Rida.,"05/06/23 08:12:22pm","user logged out"
3801,281,Aqsa,"05/06/23 08:13:03pm","user Loged in"
3802,281,.Aqsa.,"05/06/23 08:13:04pm","view notifications"
3803,281,.Aqsa.,"05/06/23 08:13:19pm","view lectures"
3804,281,.Aqsa.,"05/06/23 08:13:35pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3805,281,.Aqsa.,"05/06/23 08:13:44pm",".downloaded lecture file Lecture 2."
3806,281,.Aqsa.,"05/06/23 08:14:03pm","attempt Quiz"
3808,281,.Aqsa.,"05/06/23 08:14:28pm","view lectures"
3809,281,.Aqsa.,"05/06/23 08:14:40pm","view assignment"
3810,281,.Aqsa.,"05/06/23 08:14:45pm","view progress"
3811,281,.Aqsa.,"05/06/23 08:14:54pm","user logged out"
3817,249,Rida,"05/06/23 09:45:54pm","user Loged in"
3818,249,.Rida.,"05/06/23 09:45:57pm","view notifications"
3819,249,.Rida.,"05/06/23 09:46:11pm","view lectures"
3820,249,.Rida.,"05/06/23 09:48:00pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3821,249,.Rida.,"05/06/23 09:52:06pm",".downloaded lecture file Lecture 2."
3822,249,.Rida.,"05/06/23 09:52:36pm","attempt Quiz"
3824,249,.Rida.,"05/06/23 09:53:01pm","view lectures"
3825,249,.Rida.,"05/06/23 09:53:50pm","view progress"
3826,249,.Rida.,"05/06/23 09:56:06pm","user logged out"
3827,236,Uzair,"05/06/23 09:57:51pm","user Loged in"
3828,236,.Uzair.,"05/06/23 09:57:52pm","view notifications"
3832,236,.Uzair.,"05/06/23 09:59:20pm","view lectures"
3833,236,.Uzair.,"05/06/23 10:00:05pm","view progress"
3834,236,.Uzair.,"05/06/23 10:00:31pm","view lectures"
3835,236,.Uzair.,"05/06/23 10:00:39pm","attempt Quiz"
3837,236,.Uzair.,"05/06/23 10:01:22pm","view lectures"
3838,236,.Uzair.,"05/06/23 10:01:34pm","view progress"
3839,236,.Uzair.,"05/06/23 10:01:54pm","user logged out"
3840,247,Raheel,"05/06/23 10:03:36pm","user Loged in"
3841,247,.Raheel.,"05/06/23 10:03:37pm","view notifications"
3842,247,.Raheel.,"05/06/23 10:03:52pm","view lectures"
3843,247,.Raheel.,"05/06/23 10:04:21pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3845,247,.Raheel.,"05/06/23 10:34:51pm",".downloaded lecture file Lecture 2."
3846,247,.Raheel.,"05/06/23 10:35:23pm","attempt Quiz"
3848,247,.Raheel.,"05/06/23 10:36:33pm","view lectures"
3849,247,.Raheel.,"05/06/23 10:36:48pm","view announcements"
3850,247,.Raheel.,"05/06/23 10:36:53pm","view assignment"
3851,247,.Raheel.,"05/06/23 10:36:59pm","view progress"
3852,247,.Raheel.,"05/06/23 10:37:07pm","user logged out"
3853,251,Zeeshan,"05/06/23 10:43:26pm","user Loged in"
3854,251,.Zeeshan.,"05/06/23 10:43:28pm","view notifications"
3855,251,.Zeeshan.,"05/06/23 10:43:36pm","view Quiz List"
3856,251,.Zeeshan.,"05/06/23 10:43:41pm","view assignment"
3857,251,.Zeeshan.,"05/06/23 10:43:49pm","view lectures"
3858,251,.Zeeshan.,"05/06/23 10:43:56pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3859,251,.Zeeshan.,"05/06/23 10:44:09pm",".downloaded lecture file Lecture 2."
3860,251,.Zeeshan.,"05/06/23 10:44:24pm","attempt Quiz"
3862,251,.Zeeshan.,"05/06/23 10:44:51pm","view lectures"
3863,251,.Zeeshan.,"05/06/23 10:45:09pm","user logged out"
3864,257,Salman,"05/06/23 10:46:30pm","user Loged in"
3865,257,.Salman.,"05/06/23 10:46:31pm","view notifications"
3866,257,.Salman.,"05/06/23 10:46:44pm","view lectures"
3867,257,.Salman.,"05/06/23 10:46:56pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3868,257,.Salman.,"05/06/23 10:47:21pm",".downloaded lecture file Lecture 2."
3869,257,.Salman.,"05/06/23 10:47:55pm","attempt Quiz"
3871,257,.Salman.,"05/06/23 10:48:26pm","view lectures"
3872,257,.Salman.,"05/06/23 10:48:36pm","view assignment"
3873,257,.Salman.,"05/06/23 10:48:42pm","view progress"
3874,257,.Salman.,"05/06/23 10:48:50pm","user logged out"
3875,279,Erum,"05/06/23 10:51:27pm","user Loged in"
3876,279,.Erum.,"05/06/23 10:51:28pm","view notifications"
3877,279,.Erum.,"05/06/23 10:56:10pm","view Quiz List"
3878,279,.Erum.,"05/06/23 10:58:36pm","attempt Quiz"
3880,279,.Erum.,"05/06/23 10:59:43pm","view lectures"
3881,279,.Erum.,"05/06/23 10:59:52pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3882,279,.Erum.,"05/06/23 11:00:22pm","view assignment"
3883,279,.Erum.,"05/06/23 11:00:30pm","user logged out"
3884,293,Zaryab,"05/06/23 11:09:34pm","user Loged in"
3885,293,.Zaryab.,"05/06/23 11:09:36pm","view notifications"
3886,293,.Zaryab.,"05/06/23 11:10:01pm","view Quiz List"
3887,293,.Zaryab.,"05/06/23 11:10:05pm","view progress"
3888,293,.Zaryab.,"05/06/23 11:10:22pm","view Quiz List"
3889,293,.Zaryab.,"05/06/23 11:10:39pm","attempt Quiz"
3891,293,.Zaryab.,"05/06/23 11:11:32pm","view lectures"
3892,293,.Zaryab.,"05/06/23 11:11:56pm",".downloaded lecture file Lecture 2."
3893,293,.Zaryab.,"05/06/23 11:12:06pm","user logged out"
3894,252,"Ali ","05/06/23 11:15:11pm","user Loged in"
3895,252,".Ali .","05/06/23 11:15:13pm","view notifications"
3896,252,".Ali .","05/06/23 11:15:32pm","view lectures"
3897,252,".Ali .","05/06/23 11:16:38pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3898,252,".Ali .","05/06/23 11:16:45pm",".downloaded lecture file Lecture 2."
3899,252,".Ali .","05/06/23 11:17:04pm","attempt Quiz"
3901,252,".Ali .","05/06/23 11:17:39pm","view lectures"
3902,252,".Ali .","05/06/23 11:17:56pm","view assignment"
3903,252,".Ali .","05/06/23 11:18:01pm","view announcements"
3904,252,".Ali .","05/06/23 11:18:04pm","view progress"
3905,252,".Ali .","05/06/23 11:18:15pm","user logged out"
3906,290,Farhan,"05/06/23 11:19:59pm","user Loged in"
3907,290,.Farhan.,"05/06/23 11:20:01pm","view notifications"
3908,290,.Farhan.,"05/06/23 11:20:39pm","view lectures"
3909,290,.Farhan.,"05/06/23 11:20:52pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3910,290,.Farhan.,"05/06/23 11:22:22pm",".downloaded lecture file Lecture 2."
3911,290,.Farhan.,"05/06/23 11:23:25pm","attempt Quiz"
3913,290,.Farhan.,"05/06/23 11:23:52pm","view lectures"
3914,290,.Farhan.,"05/06/23 11:24:11pm","user logged out"
3915,250,Alishba,"05/06/23 11:28:46pm","user Loged in"
3916,250,.Alishba.,"05/06/23 11:28:47pm","view notifications"
3917,250,.Alishba.,"05/06/23 11:28:58pm","view Quiz List"
3918,250,.Alishba.,"05/06/23 11:29:08pm","view lectures"
3919,250,.Alishba.,"05/06/23 11:29:18pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3920,250,.Alishba.,"05/06/23 11:29:46pm",".downloaded lecture file Lecture 2."
3921,250,.Alishba.,"05/06/23 11:30:11pm","attempt Quiz"
3923,250,.Alishba.,"05/06/23 11:30:36pm","view lectures"
3924,250,.Alishba.,"05/06/23 11:30:45pm","user logged out"
3925,225,"Aziz Ullah","05/06/23 11:56:10pm","user Loged in"
3926,225,".Aziz Ullah.","05/06/23 11:56:11pm","view notifications"
3927,225,".Aziz Ullah.","05/06/23 11:56:25pm","view lectures"
3928,225,".Aziz Ullah.","05/06/23 11:56:41pm",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3929,225,".Aziz Ullah.","05/07/23 12:02:53am",".downloaded lecture file Lecture 2."
3930,225,".Aziz Ullah.","05/07/23 12:03:54am","attempt Quiz"
3932,225,".Aziz Ullah.","05/07/23 12:04:22am","view lectures"
3933,225,".Aziz Ullah.","05/07/23 12:04:54am","view assignment"
3934,225,".Aziz Ullah.","05/07/23 12:05:23am","user logged out"
3935,231,Hafsa,"05/07/23 02:37:53am","user Loged in"
3936,231,.Hafsa.,"05/07/23 02:37:55am","view notifications"
3937,231,.Hafsa.,"05/07/23 02:38:01am","view Quiz List"
3938,231,.Hafsa.,"05/07/23 02:38:13am","attempt Quiz"
3940,231,.Hafsa.,"05/07/23 02:38:36am","view lectures"
3941,231,.Hafsa.,"05/07/23 02:38:38am","view progress"
3942,231,.Hafsa.,"05/07/23 02:40:12am","user logged out"
3943,256,Aimen,"05/07/23 02:40:26am","user Loged in"
3944,256,.Aimen.,"05/07/23 02:40:27am","view notifications"
3945,256,.Aimen.,"05/07/23 02:40:37am","view lectures"
3946,256,.Aimen.,"05/07/23 02:40:53am",".downloaded lecture file Lecture 2."
3947,256,.Aimen.,"05/07/23 02:41:00am","view assignment"
3948,256,.Aimen.,"05/07/23 02:41:04am","view lectures"
3949,256,.Aimen.,"05/07/23 02:41:12am","attempt Quiz"
3951,256,.Aimen.,"05/07/23 02:41:33am","view lectures"
3952,256,.Aimen.,"05/07/23 02:41:43am","view progress"
3953,256,.Aimen.,"05/07/23 02:41:54am","user logged out"
3954,288,Sana,"05/07/23 02:42:37am","user Loged in"
3955,288,.Sana.,"05/07/23 02:42:38am","view notifications"
3956,288,.Sana.,"05/07/23 02:42:50am","view lectures"
3957,288,.Sana.,"05/07/23 02:42:56am","user logged out"
3958,266,Iqra,"05/07/23 02:43:19am","user Loged in"
3959,266,.Iqra.,"05/07/23 02:43:20am","view notifications"
3960,266,.Iqra.,"05/07/23 02:43:29am","view lectures"
3961,266,.Iqra.,"05/07/23 02:43:57am",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3962,266,.Iqra.,"05/07/23 02:44:25am",".downloaded lecture file Lecture 2."
3963,266,.Iqra.,"05/07/23 02:44:35am","attempt Quiz"
3965,266,.Iqra.,"05/07/23 02:44:58am","view lectures"
3966,266,.Iqra.,"05/07/23 02:45:06am","view announcements"
3967,266,.Iqra.,"05/07/23 02:45:12am","user logged out"
3968,265,Nazia,"05/07/23 02:46:02am","user Loged in"
3969,265,.Nazia.,"05/07/23 02:46:03am","view notifications"
3970,265,.Nazia.,"05/07/23 02:46:08am","view lectures"
3971,265,.Nazia.,"05/07/23 02:46:19am",".downloaded lecture file Lecture 2."
3972,265,.Nazia.,"05/07/23 02:46:30am","view assignment"
3973,265,.Nazia.,"05/07/23 02:46:37am","view announcements"
3974,265,.Nazia.,"05/07/23 02:46:42am","view Quiz List"
3975,265,.Nazia.,"05/07/23 02:46:48am","attempt Quiz"
3977,265,.Nazia.,"05/07/23 02:47:13am","view lectures"
3978,265,.Nazia.,"05/07/23 02:47:22am","user logged out"
3979,270,Maryam,"05/07/23 02:47:59am","user Loged in"
3980,270,.Maryam.,"05/07/23 02:48:00am","view notifications"
3981,270,.Maryam.,"05/07/23 02:48:10am","view lectures"
3982,270,.Maryam.,"05/07/23 02:48:17am","attempt Quiz"
3984,270,.Maryam.,"05/07/23 02:48:37am","view lectures"
3985,270,.Maryam.,"05/07/23 02:48:50am","view assignment"
3986,270,.Maryam.,"05/07/23 02:48:53am","view progress"
3987,270,.Maryam.,"05/07/23 02:49:01am","user logged out"
3988,240,Usman,"05/07/23 02:50:17am","user Loged in"
3989,240,.Usman.,"05/07/23 02:50:18am","view notifications"
3990,240,.Usman.,"05/07/23 02:50:25am","view lectures"
3991,240,.Usman.,"05/07/23 02:50:30am",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
3992,240,.Usman.,"05/07/23 02:51:39am",".downloaded lecture file Lecture 2."
3993,240,.Usman.,"05/07/23 02:51:51am","attempt Quiz"
3995,240,.Usman.,"05/07/23 02:52:11am","view lectures"
3996,240,.Usman.,"05/07/23 02:52:24am","view progress"
3997,240,.Usman.,"05/07/23 02:52:30am","user logged out"
3998,277,Nayab,"05/07/23 02:53:18am","user Loged in"
3999,277,.Nayab.,"05/07/23 02:53:19am","view notifications"
4000,277,.Nayab.,"05/07/23 02:53:28am","view lectures"
4001,277,.Nayab.,"05/07/23 02:53:38am","attempt Quiz"
4003,277,.Nayab.,"05/07/23 02:53:48am","view lectures"
4004,277,.Nayab.,"05/07/23 02:53:56am","view progress"
4005,277,.Nayab.,"05/07/23 02:54:06am","view lectures"
4006,277,.Nayab.,"05/07/23 02:54:10am",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
4007,277,.Nayab.,"05/07/23 02:54:31am","user logged out"
4008,258,Eman,"05/07/23 02:55:04am","user Loged in"
4009,258,.Eman.,"05/07/23 02:55:05am","view notifications"
4010,258,.Eman.,"05/07/23 02:55:09am","view Quiz List"
4011,258,.Eman.,"05/07/23 02:55:14am","attempt Quiz"
4013,258,.Eman.,"05/07/23 02:55:38am","view lectures"
4014,258,.Eman.,"05/07/23 02:55:48am",".downloaded lecture file Lecture 2."
4015,258,.Eman.,"05/07/23 02:55:54am","view progress"
4016,258,.Eman.,"05/07/23 02:56:01am","user logged out"
4017,239,Qurat-ul-ain,"05/07/23 02:56:39am","user Loged in"
4018,239,.Qurat-ul-ain.,"05/07/23 02:56:40am","view notifications"
4019,239,.Qurat-ul-ain.,"05/07/23 02:56:47am","view Quiz List"
4020,239,.Qurat-ul-ain.,"05/07/23 02:56:53am","attempt Quiz"
4022,239,.Qurat-ul-ain.,"05/07/23 02:56:57am","view lectures"
4023,239,.Qurat-ul-ain.,"05/07/23 02:57:04am","view assignment"
4024,239,.Qurat-ul-ain.,"05/07/23 02:57:08am","view progress"
4025,239,.Qurat-ul-ain.,"05/07/23 02:57:17am","view assignment"
4026,239,.Qurat-ul-ain.,"05/07/23 02:57:21am","user logged out"
4027,233,"Shajia ","05/07/23 02:57:59am","user Loged in"
4028,233,".Shajia .","05/07/23 02:58:00am","view notifications"
4029,233,".Shajia .","05/07/23 02:58:11am","view lectures"
4030,233,".Shajia .","05/07/23 02:58:26am",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
4031,233,".Shajia .","05/07/23 02:59:19am","view assignment"
4032,233,".Shajia .","05/07/23 02:59:24am","view progress"
4033,233,".Shajia .","05/07/23 02:59:32am","view lectures"
4034,233,".Shajia .","05/07/23 02:59:40am","attempt Quiz"
4036,233,".Shajia .","05/07/23 03:00:05am","view lectures"
4037,233,".Shajia .","05/07/23 03:00:08am","view progress"
4038,233,".Shajia .","05/07/23 03:00:21am","user logged out"
4039,260,Rabia,"05/07/23 03:01:05am","user Loged in"
4040,260,.Rabia.,"05/07/23 03:01:06am","view notifications"
4041,260,.Rabia.,"05/07/23 03:01:21am","view lectures"
4042,260,.Rabia.,"05/07/23 03:01:26am",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
4043,260,.Rabia.,"05/07/23 03:01:37am",".downloaded lecture file Lecture 2."
4044,260,.Rabia.,"05/07/23 03:01:59am","attempt Quiz"
4046,260,.Rabia.,"05/07/23 03:02:18am","view lectures"
4047,260,.Rabia.,"05/07/23 03:02:29am","user logged out"
4048,235,Sikandar,"05/07/23 03:03:34am","user Loged in"
4049,235,.Sikandar.,"05/07/23 03:03:35am","view notifications"
4050,235,.Sikandar.,"05/07/23 03:03:45am","view lectures"
4051,235,.Sikandar.,"05/07/23 03:03:58am",".downloaded lecture file Lecture 2."
4052,235,.Sikandar.,"05/07/23 03:04:07am","view Quiz List"
4053,235,.Sikandar.,"05/07/23 03:04:15am","attempt Quiz"
4055,235,.Sikandar.,"05/07/23 03:04:33am","view lectures"
4056,235,.Sikandar.,"05/07/23 03:04:37am","view progress"
4057,235,.Sikandar.,"05/07/23 03:04:47am","view lectures"
4058,235,.Sikandar.,"05/07/23 03:04:52am",".viewed lecture link https://www.youtube.com/watch?v=3kL1Cof-WAs."
4059,235,.Sikandar.,"05/07/23 03:05:18am","user logged out"
4060,241,Zar,"05/07/23 03:07:16am","user Loged in"
4061,241,.Zar.,"05/07/23 03:07:17am","view notifications"
4062,241,.Zar.,"05/07/23 03:07:22am","view Quiz List"
4063,241,.Zar.,"05/07/23 03:07:29am","attempt Quiz"
4065,241,.Zar.,"05/07/23 03:07:54am","view lectures"
4066,241,.Zar.,"05/07/23 03:08:08am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4067,241,.Zar.,"05/07/23 03:08:23am","view progress"
4068,241,.Zar.,"05/07/23 03:08:36am","user logged out"
4069,244,Takreem,"05/07/23 03:09:01am","user Loged in"
4070,244,.Takreem.,"05/07/23 03:09:02am","view notifications"
4071,244,.Takreem.,"05/07/23 03:09:12am","view lectures"
4072,244,.Takreem.,"05/07/23 03:09:20am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4073,244,.Takreem.,"05/07/23 03:09:55am",".downloaded lecture file Lecture 3."
4074,244,.Takreem.,"05/07/23 03:10:11am","attempt Quiz"
4076,244,.Takreem.,"05/07/23 03:10:29am","view lectures"
4077,244,.Takreem.,"05/07/23 03:10:38am","view progress"
4078,244,.Takreem.,"05/07/23 03:10:52am","view assignment"
